model,circuit,sample,batch,canonical,status,prefix_cycles,cycles,exact,completion_tokens,generation_id,file
moonshotai/kimi-k3,rule30_k16_c32_s2201,0,max1,1,ok,32,32,1,48529,,results/records/moonshotai__kimi-k3/rule30_k16_c32_s2201__s0__max1.json
moonshotai/kimi-k3,rule30_k16_c32_s2202,0,max1,1,ok,32,32,1,43820,,results/records/moonshotai__kimi-k3/rule30_k16_c32_s2202__s0__max1.json
moonshotai/kimi-k3,rule30_k16_c32_s2203,0,max1,1,ok,22,32,0,40144,,results/records/moonshotai__kimi-k3/rule30_k16_c32_s2203__s0__max1.json
moonshotai/kimi-k3,shift_reg_3,0,max1,1,ok,8,8,1,1231,gen-1787597327-q6nHNYr5fKbZoKgfZVhX,results/records/moonshotai__kimi-k3/shift_reg_3__s0__max1.json
moonshotai/kimi-k3,tff_divider,0,max1,1,ok,8,8,1,721,gen-1787597352-37Mmm8SDAvU8lLnhIEra,results/records/moonshotai__kimi-k3/tff_divider__s0__max1.json
moonshotai/kimi-k3,x2301,0,feel1,1,ok,28,28,1,9112,,results/records/moonshotai__kimi-k3/x2301__s0__feel1.json
moonshotai/kimi-k3,x2302,0,feel1,1,ok,28,28,1,8306,,results/records/moonshotai__kimi-k3/x2302__s0__feel1.json
moonshotai/kimi-k3,x2303,0,feel1,1,ok,28,28,1,41480,,results/records/moonshotai__kimi-k3/x2303__s0__feel1.json
moonshotai/kimi-k3,x2400,0,feel1,1,ok,6,28,0,26061,,results/records/moonshotai__kimi-k3/x2400__s0__feel1.json
moonshotai/kimi-k3,x2401,0,feel1,1,ok,28,28,1,21178,,results/records/moonshotai__kimi-k3/x2401__s0__feel1.json
moonshotai/kimi-k3,x2402,0,feel1,1,ok,28,28,1,20566,,results/records/moonshotai__kimi-k3/x2402__s0__feel1.json
moonshotai/kimi-k3,xor_from_nand,0,max1,1,ok,8,8,1,1013,gen-1787597364-FZHb4fkdi2UtnKUOxbY5,results/records/moonshotai__kimi-k3/xor_from_nand__s0__max1.json
openai/gpt-5-mini,chain_s2001_g100_d12,0,max1,1,ok,1,24,0,54652,,results/records/openai__gpt-5-mini/chain_s2001_g100_d12__s0__max1.json
openai/gpt-5-mini,chain_s2002_g100_d12,0,max1,1,ok,0,24,0,44706,,results/records/openai__gpt-5-mini/chain_s2002_g100_d12__s0__max1.json
openai/gpt-5-mini,chain_s2003_g100_d12,0,max1,1,ok,7,24,0,50442,,results/records/openai__gpt-5-mini/chain_s2003_g100_d12__s0__max1.json
openai/gpt-5-mini,chain_s2004_g100_d12,0,max1,1,ok,3,24,0,46117,,results/records/openai__gpt-5-mini/chain_s2004_g100_d12__s0__max1.json
openai/gpt-5-mini,chain_s4340_g40_d0,0,feel1,1,ok,12,12,1,4941,,results/records/openai__gpt-5-mini/chain_s4340_g40_d0__s0__feel1.json
openai/gpt-5-mini,chain_s4341_g40_d0,0,feel1,1,ok,1,12,0,6887,,results/records/openai__gpt-5-mini/chain_s4341_g40_d0__s0__feel1.json
openai/gpt-5-mini,chain_s4380_g80_d0,0,feel1,1,ok,2,12,0,11665,,results/records/openai__gpt-5-mini/chain_s4380_g80_d0__s0__feel1.json
openai/gpt-5-mini,chain_s4381_g80_d0,0,feel1,1,ok,6,12,0,8834,,results/records/openai__gpt-5-mini/chain_s4381_g80_d0__s0__feel1.json
openai/gpt-5-mini,chain_s4420_g120_d0,0,feel1,1,ok,12,12,1,13873,,results/records/openai__gpt-5-mini/chain_s4420_g120_d0__s0__feel1.json
openai/gpt-5-mini,chain_s4421_g120_d0,0,feel1,1,ok,12,12,1,13683,,results/records/openai__gpt-5-mini/chain_s4421_g120_d0__s0__feel1.json
openai/gpt-5-mini,chain_s5001_g150_d12,0,feel1,1,ok,0,24,0,1723,gen-1787589361-ZQ6kyab00AmDC2ZQIW1P,results/records/openai__gpt-5-mini/chain_s5001_g150_d12__s0__feel1.json
openai/gpt-5-mini,chain_s5002_g150_d12,0,feel1,1,ok,3,24,0,60159,gen-1787589758-RNzGYNzof6jMsdFCWS4T,results/records/openai__gpt-5-mini/chain_s5002_g150_d12__s0__feel1.json
openai/gpt-5-mini,chain_s5101_g200_d12,0,feel1,1,ok,0,24,0,45780,gen-1787592156-eKfIowbZhDYWxTriINdG,results/records/openai__gpt-5-mini/chain_s5101_g200_d12__s0__feel1.json
openai/gpt-5-mini,chain_s5102_g200_d12,0,feel1,1,parse_error,0,24,0,85476,gen-1787592620-i09C4LEJlFHaAWqUAqMD,results/records/openai__gpt-5-mini/chain_s5102_g200_d12__s0__feel1.json
openai/gpt-5-mini,counter_3bit,0,max1,1,ok,3,10,0,3346,gen-1787597135-pYQGbcwFhmrIbermYt4C,results/records/openai__gpt-5-mini/counter_3bit__s0__max1.json
openai/gpt-5-mini,lfsr_3,0,max1,1,ok,10,10,1,1778,gen-1787597183-yUbXgysxWiJsQnH1S9J5,results/records/openai__gpt-5-mini/lfsr_3__s0__max1.json
openai/gpt-5-mini,mix_s2101_d16_c40,0,max1,1,ok,14,40,0,68041,,results/records/openai__gpt-5-mini/mix_s2101_d16_c40__s0__max1.json
openai/gpt-5-mini,mix_s2102_d16_c40,0,max1,1,ok,8,40,0,69241,,results/records/openai__gpt-5-mini/mix_s2102_d16_c40__s0__max1.json
openai/gpt-5-mini,mix_s2103_d16_c40,0,max1,1,ok,2,40,0,68316,,results/records/openai__gpt-5-mini/mix_s2103_d16_c40__s0__max1.json
openai/gpt-5-mini,mix_s2104_d16_c40,0,max1,1,ok,10,40,0,86768,,results/records/openai__gpt-5-mini/mix_s2104_d16_c40__s0__max1.json
openai/gpt-5-mini,mix_s5201_d24_c56,0,feel1,1,format_error,0,56,0,33811,gen-1787593705-TOQy9qygCiUsLgjFBNb9,results/records/openai__gpt-5-mini/mix_s5201_d24_c56__s0__feel1.json
openai/gpt-5-mini,mix_s5202_d24_c56,0,feel1,1,ok,1,56,0,2104,gen-1787594459-9BPAHk8pZyGJaSafw5N6,results/records/openai__gpt-5-mini/mix_s5202_d24_c56__s0__feel1.json
openai/gpt-5-mini,mix_s5301_d20_c48,0,feel1,1,ok,7,48,0,100508,gen-1787595427-ImjwSGISugGY4mL5N8LJ,results/records/openai__gpt-5-mini/mix_s5301_d20_c48__s0__feel1.json
openai/gpt-5-mini,mix_s5302_d20_c48,0,feel1,1,ok,4,48,0,95417,gen-1787596755-y5i3fBW0mSv53yuSobVf,results/records/openai__gpt-5-mini/mix_s5302_d20_c48__s0__feel1.json
openai/gpt-5-mini,nand_chain_2,0,max1,1,ok,8,8,1,810,gen-1787597219-cyroiP5ZcVXDJS8HNIwd,results/records/openai__gpt-5-mini/nand_chain_2__s0__max1.json
openai/gpt-5-mini,nand_chain_4,0,max1,1,ok,8,8,1,1323,gen-1787597244-HxQhfDvu7XP71bsYIppW,results/records/openai__gpt-5-mini/nand_chain_4__s0__max1.json
openai/gpt-5-mini,nand_chain_8,0,max1,1,ok,8,8,1,1355,gen-1787597268-Rleq7LVT2TKXO212vYNT,results/records/openai__gpt-5-mini/nand_chain_8__s0__max1.json
openai/gpt-5-mini,nand_tree_8in,0,max1,1,ok,8,8,1,1892,gen-1787597300-4xGMrSgvhjxSE8sFXAvY,results/records/openai__gpt-5-mini/nand_tree_8in__s0__max1.json
openai/gpt-5-mini,perm_s4616_d16_c40,0,feel1,1,ok,7,40,0,16963,,results/records/openai__gpt-5-mini/perm_s4616_d16_c40__s0__feel1.json
openai/gpt-5-mini,perm_s4617_d16_c40,0,feel1,1,ok,37,40,0,30883,,results/records/openai__gpt-5-mini/perm_s4617_d16_c40__s0__feel1.json
openai/gpt-5-mini,perm_s4624_d24_c40,0,feel1,1,ok,8,40,0,21245,,results/records/openai__gpt-5-mini/perm_s4624_d24_c40__s0__feel1.json
openai/gpt-5-mini,perm_s4625_d24_c40,0,feel1,1,ok,11,40,0,31115,,results/records/openai__gpt-5-mini/perm_s4625_d24_c40__s0__feel1.json
openai/gpt-5-mini,perm_s4632_d32_c40,0,feel1,1,ok,6,40,0,27220,,results/records/openai__gpt-5-mini/perm_s4632_d32_c40__s0__feel1.json
openai/gpt-5-mini,perm_s4633_d32_c40,0,feel1,1,ok,2,40,0,27986,,results/records/openai__gpt-5-mini/perm_s4633_d32_c40__s0__feel1.json
openai/gpt-5-mini,rand_s4015_g15_d8,0,feel1,1,ok,32,32,1,16225,,results/records/openai__gpt-5-mini/rand_s4015_g15_d8__s0__feel1.json
openai/gpt-5-mini,rand_s4016_g15_d8,0,feel1,1,ok,32,32,1,14262,,results/records/openai__gpt-5-mini/rand_s4016_g15_d8__s0__feel1.json
openai/gpt-5-mini,rand_s4040_g40_d8,0,feel1,1,ok,32,32,1,29489,,results/records/openai__gpt-5-mini/rand_s4040_g40_d8__s0__feel1.json
openai/gpt-5-mini,rand_s4041_g40_d8,0,feel1,1,ok,32,32,1,28056,,results/records/openai__gpt-5-mini/rand_s4041_g40_d8__s0__feel1.json
openai/gpt-5-mini,rand_s4080_g80_d8,0,feel1,1,ok,19,32,0,54690,,results/records/openai__gpt-5-mini/rand_s4080_g80_d8__s0__feel1.json
openai/gpt-5-mini,rand_s4081_g80_d8,0,feel1,1,ok,15,32,0,53843,,results/records/openai__gpt-5-mini/rand_s4081_g80_d8__s0__feel1.json
openai/gpt-5-mini,rand_s4160_g160_d8,0,feel1,1,ok,32,32,1,30494,,results/records/openai__gpt-5-mini/rand_s4160_g160_d8__s0__feel1.json
openai/gpt-5-mini,rand_s4161_g160_d8,0,feel1,1,ok,8,32,0,53276,,results/records/openai__gpt-5-mini/rand_s4161_g160_d8__s0__feel1.json
openai/gpt-5-mini,rand_s900_g40_d6,0,max1,1,ok,24,24,1,22515,gen-1787597496-TKbC4MMzaykyKEtAKeXJ,results/records/openai__gpt-5-mini/rand_s900_g40_d6__s0__max1.json
openai/gpt-5-mini,rand_s901_g40_d6,0,max1,1,ok,24,24,1,18725,gen-1787597779-jGWQbLt6BfvuyMrwf7AO,results/records/openai__gpt-5-mini/rand_s901_g40_d6__s0__max1.json
openai/gpt-5-mini,rand_s902_g40_d6,0,max1,1,ok,24,24,1,21391,gen-1787597962-81fnM6LNqp5FfRvVvgbD,results/records/openai__gpt-5-mini/rand_s902_g40_d6__s0__max1.json
openai/gpt-5-mini,rand_s910_g80_d10,0,max1,1,ok,19,32,0,52896,,results/records/openai__gpt-5-mini/rand_s910_g80_d10__s0__max1.json
openai/gpt-5-mini,rand_s911_g80_d10,0,max1,1,ok,9,32,0,54416,,results/records/openai__gpt-5-mini/rand_s911_g80_d10__s0__max1.json
openai/gpt-5-mini,rand_s912_g80_d10,0,max1,1,ok,32,32,1,28444,,results/records/openai__gpt-5-mini/rand_s912_g80_d10__s0__max1.json
openai/gpt-5-mini,rule30_k12_c28_s2210,0,max1,1,ok,2,28,0,15479,gen-1787553493-H6FJvH4sH060NxCqY2nl,results/records/openai__gpt-5-mini/rule30_k12_c28_s2210__s0__max1.json
openai/gpt-5-mini,rule30_k12_c28_s2211,0,max1,1,ok,28,28,1,14621,gen-1787554035-zBXmwd9PW0WDON3X3wKS,results/records/openai__gpt-5-mini/rule30_k12_c28_s2211__s0__max1.json
openai/gpt-5-mini,rule30_k12_c28_s2212,0,max1,1,ok,28,28,1,16618,gen-1787554296-dDZHqypS1gwaJBFA1j3r,results/records/openai__gpt-5-mini/rule30_k12_c28_s2212__s0__max1.json
openai/gpt-5-mini,rule30_k16_c32_s2201,0,max1,1,ok,4,32,0,21040,,results/records/openai__gpt-5-mini/rule30_k16_c32_s2201__s0__max1.json
openai/gpt-5-mini,rule30_k16_c32_s2202,0,max1,1,ok,16,32,0,24418,,results/records/openai__gpt-5-mini/rule30_k16_c32_s2202__s0__max1.json
openai/gpt-5-mini,rule30_k16_c32_s2203,0,max1,1,ok,2,32,0,24697,,results/records/openai__gpt-5-mini/rule30_k16_c32_s2203__s0__max1.json
openai/gpt-5-mini,shift_reg_3,0,max1,1,ok,8,8,1,1492,gen-1787597336-GUsgn81pSNkZ3LSQwd0P,results/records/openai__gpt-5-mini/shift_reg_3__s0__max1.json
openai/gpt-5-mini,tff_divider,0,max1,1,ok,8,8,1,628,gen-1787597354-sfBQ6zIVJX5jg3djWUn9,results/records/openai__gpt-5-mini/tff_divider__s0__max1.json
openai/gpt-5-mini,x2301,0,feel1,1,ok,28,28,1,6437,,results/records/openai__gpt-5-mini/x2301__s0__feel1.json
openai/gpt-5-mini,x2302,0,feel1,1,ok,28,28,1,5363,,results/records/openai__gpt-5-mini/x2302__s0__feel1.json
openai/gpt-5-mini,x2303,0,feel1,1,ok,8,28,0,19895,,results/records/openai__gpt-5-mini/x2303__s0__feel1.json
openai/gpt-5-mini,x2400,0,feel1,1,ok,28,28,1,14258,,results/records/openai__gpt-5-mini/x2400__s0__feel1.json
openai/gpt-5-mini,x2401,0,feel1,1,ok,2,28,0,13314,,results/records/openai__gpt-5-mini/x2401__s0__feel1.json
openai/gpt-5-mini,x2402,0,feel1,1,ok,1,28,0,4221,,results/records/openai__gpt-5-mini/x2402__s0__feel1.json
openai/gpt-5-mini,xor_from_nand,0,max1,1,ok,8,8,1,984,gen-1787597367-9zM8vkUWk38NGASTXRQb,results/records/openai__gpt-5-mini/xor_from_nand__s0__max1.json
openai/gpt-5.5,chain_s2001_g100_d12,0,max1,1,ok,13,24,0,20996,,results/records/openai__gpt-5.5/chain_s2001_g100_d12__s0__max1.json
openai/gpt-5.5,chain_s2002_g100_d12,0,max1,1,ok,24,24,1,26113,,results/records/openai__gpt-5.5/chain_s2002_g100_d12__s0__max1.json
openai/gpt-5.5,chain_s2003_g100_d12,0,max1,1,ok,24,24,1,21414,,results/records/openai__gpt-5.5/chain_s2003_g100_d12__s0__max1.json
openai/gpt-5.5,chain_s2004_g100_d12,0,max1,1,ok,24,24,1,20664,,results/records/openai__gpt-5.5/chain_s2004_g100_d12__s0__max1.json
openai/gpt-5.5,chain_s4340_g40_d0,0,feel1,1,ok,12,12,1,3597,,results/records/openai__gpt-5.5/chain_s4340_g40_d0__s0__feel1.json
openai/gpt-5.5,chain_s4341_g40_d0,0,feel1,1,ok,12,12,1,3184,,results/records/openai__gpt-5.5/chain_s4341_g40_d0__s0__feel1.json
openai/gpt-5.5,chain_s4380_g80_d0,0,feel1,1,ok,12,12,1,6819,,results/records/openai__gpt-5.5/chain_s4380_g80_d0__s0__feel1.json
openai/gpt-5.5,chain_s4381_g80_d0,0,feel1,1,ok,12,12,1,4208,,results/records/openai__gpt-5.5/chain_s4381_g80_d0__s0__feel1.json
openai/gpt-5.5,chain_s4420_g120_d0,0,feel1,1,ok,12,12,1,5191,,results/records/openai__gpt-5.5/chain_s4420_g120_d0__s0__feel1.json
openai/gpt-5.5,chain_s4421_g120_d0,0,feel1,1,ok,12,12,1,6021,,results/records/openai__gpt-5.5/chain_s4421_g120_d0__s0__feel1.json
openai/gpt-5.5,chain_s5001_g150_d12,0,feel1,1,ok,2,24,0,31397,gen-1787580784-dJdd6G6DKP3dpL2SbUbZ,results/records/openai__gpt-5.5/chain_s5001_g150_d12__s0__feel1.json
openai/gpt-5.5,chain_s5002_g150_d12,0,feel1,1,ok,7,24,0,36991,gen-1787581156-l1S0TnA20YNDl4GAj09B,results/records/openai__gpt-5.5/chain_s5002_g150_d12__s0__feel1.json
openai/gpt-5.5,chain_s5101_g200_d12,0,feel1,1,ok,5,24,0,32329,gen-1787581562-9TPenk8amkbz0yuygVIu,results/records/openai__gpt-5.5/chain_s5101_g200_d12__s0__feel1.json
openai/gpt-5.5,chain_s5102_g200_d12,0,feel1,1,ok,2,24,0,10030,gen-1787582123-bb8AbcuMY3lsM92f5L8l,results/records/openai__gpt-5.5/chain_s5102_g200_d12__s0__feel1.json
openai/gpt-5.5,counter_3bit,0,max1,1,ok,10,10,1,768,gen-1787597124-phW1Q62BXpY5v5z8wcbg,results/records/openai__gpt-5.5/counter_3bit__s0__max1.json
openai/gpt-5.5,lfsr_3,0,max1,1,ok,10,10,1,963,gen-1787597158-pFXaH8ddFOKsJz8zoYYy,results/records/openai__gpt-5.5/lfsr_3__s0__max1.json
openai/gpt-5.5,mix_s2101_d16_c40,0,max1,1,ok,39,40,0,24563,,results/records/openai__gpt-5.5/mix_s2101_d16_c40__s0__max1.json
openai/gpt-5.5,mix_s2102_d16_c40,0,max1,1,ok,40,40,1,40065,,results/records/openai__gpt-5.5/mix_s2102_d16_c40__s0__max1.json
openai/gpt-5.5,mix_s2103_d16_c40,0,max1,1,ok,40,40,1,34091,,results/records/openai__gpt-5.5/mix_s2103_d16_c40__s0__max1.json
openai/gpt-5.5,mix_s2104_d16_c40,0,max1,1,ok,40,40,1,21371,,results/records/openai__gpt-5.5/mix_s2104_d16_c40__s0__max1.json
openai/gpt-5.5,mix_s5201_d24_c56,0,feel1,1,ok,4,56,0,8420,gen-1787582800-w7VZTMnln2iIQLKd7nvW,results/records/openai__gpt-5.5/mix_s5201_d24_c56__s0__feel1.json
openai/gpt-5.5,mix_s5202_d24_c56,0,feel1,1,ok,18,56,0,33851,gen-1787583314-v6qgLKf2LJKAlJUA3pqD,results/records/openai__gpt-5.5/mix_s5202_d24_c56__s0__feel1.json
openai/gpt-5.5,mix_s5301_d20_c48,0,feel1,1,ok,36,48,0,26313,gen-1787583777-jRFUqpPILdMQCLiklk5p,results/records/openai__gpt-5.5/mix_s5301_d20_c48__s0__feel1.json
openai/gpt-5.5,mix_s5302_d20_c48,0,feel1,1,ok,48,48,1,46505,gen-1787584395-UXPe7TwSJxisRsYAm10B,results/records/openai__gpt-5.5/mix_s5302_d20_c48__s0__feel1.json
openai/gpt-5.5,nand_chain_2,0,max1,1,ok,8,8,1,674,gen-1787597207-fFA2s93YSmUyWkDowfoc,results/records/openai__gpt-5.5/nand_chain_2__s0__max1.json
openai/gpt-5.5,nand_chain_4,0,max1,1,ok,8,8,1,440,gen-1787597232-TTWQCJCj7iR33GsotFGf,results/records/openai__gpt-5.5/nand_chain_4__s0__max1.json
openai/gpt-5.5,nand_chain_8,0,max1,1,ok,8,8,1,921,gen-1787597255-R5AhFPVHLxzZZLDHFBGI,results/records/openai__gpt-5.5/nand_chain_8__s0__max1.json
openai/gpt-5.5,nand_tree_8in,0,max1,1,ok,8,8,1,1047,gen-1787597285-JL93VohkAiait7y7QYad,results/records/openai__gpt-5.5/nand_tree_8in__s0__max1.json
openai/gpt-5.5,perm_s4616_d16_c40,0,feel1,1,ok,40,40,1,11033,,results/records/openai__gpt-5.5/perm_s4616_d16_c40__s0__feel1.json
openai/gpt-5.5,perm_s4617_d16_c40,0,feel1,1,ok,40,40,1,4796,,results/records/openai__gpt-5.5/perm_s4617_d16_c40__s0__feel1.json
openai/gpt-5.5,perm_s4624_d24_c40,0,feel1,1,ok,40,40,1,6391,,results/records/openai__gpt-5.5/perm_s4624_d24_c40__s0__feel1.json
openai/gpt-5.5,perm_s4625_d24_c40,0,feel1,1,ok,40,40,1,4817,,results/records/openai__gpt-5.5/perm_s4625_d24_c40__s0__feel1.json
openai/gpt-5.5,perm_s4632_d32_c40,0,feel1,1,ok,40,40,1,6306,,results/records/openai__gpt-5.5/perm_s4632_d32_c40__s0__feel1.json
openai/gpt-5.5,perm_s4633_d32_c40,0,feel1,1,ok,40,40,1,6462,,results/records/openai__gpt-5.5/perm_s4633_d32_c40__s0__feel1.json
openai/gpt-5.5,rand_s4015_g15_d8,0,feel1,1,ok,32,32,1,5733,,results/records/openai__gpt-5.5/rand_s4015_g15_d8__s0__feel1.json
openai/gpt-5.5,rand_s4016_g15_d8,0,feel1,1,ok,32,32,1,3903,,results/records/openai__gpt-5.5/rand_s4016_g15_d8__s0__feel1.json
openai/gpt-5.5,rand_s4040_g40_d8,0,feel1,1,ok,32,32,1,8742,,results/records/openai__gpt-5.5/rand_s4040_g40_d8__s0__feel1.json
openai/gpt-5.5,rand_s4041_g40_d8,0,feel1,1,ok,32,32,1,8049,,results/records/openai__gpt-5.5/rand_s4041_g40_d8__s0__feel1.json
openai/gpt-5.5,rand_s4080_g80_d8,0,feel1,1,ok,32,32,1,11502,,results/records/openai__gpt-5.5/rand_s4080_g80_d8__s0__feel1.json
openai/gpt-5.5,rand_s4081_g80_d8,0,feel1,1,ok,1,32,0,6997,,results/records/openai__gpt-5.5/rand_s4081_g80_d8__s0__feel1.json
openai/gpt-5.5,rand_s4160_g160_d8,0,feel1,1,ok,32,32,1,9073,,results/records/openai__gpt-5.5/rand_s4160_g160_d8__s0__feel1.json
openai/gpt-5.5,rand_s4161_g160_d8,0,feel1,1,ok,32,32,1,13484,,results/records/openai__gpt-5.5/rand_s4161_g160_d8__s0__feel1.json
openai/gpt-5.5,rand_s900_g40_d6,0,max1,1,ok,24,24,1,6546,gen-1787597425-cpssmbVIy3rQgqhtZI5f,results/records/openai__gpt-5.5/rand_s900_g40_d6__s0__max1.json
openai/gpt-5.5,rand_s901_g40_d6,0,max1,1,ok,24,24,1,6350,gen-1787597607-4OdlKXV6yfpjscZXCauZ,results/records/openai__gpt-5.5/rand_s901_g40_d6__s0__max1.json
openai/gpt-5.5,rand_s902_g40_d6,0,max1,1,ok,24,24,1,3935,gen-1787597856-9rbpr739kcorzrgKWIQZ,results/records/openai__gpt-5.5/rand_s902_g40_d6__s0__max1.json
openai/gpt-5.5,rand_s910_g80_d10,0,max1,1,ok,19,32,0,11151,,results/records/openai__gpt-5.5/rand_s910_g80_d10__s0__max1.json
openai/gpt-5.5,rand_s911_g80_d10,0,max1,1,ok,32,32,1,11771,,results/records/openai__gpt-5.5/rand_s911_g80_d10__s0__max1.json
openai/gpt-5.5,rand_s912_g80_d10,0,max1,1,ok,32,32,1,12593,,results/records/openai__gpt-5.5/rand_s912_g80_d10__s0__max1.json
openai/gpt-5.5,rule30_k12_c28_s2210,0,max1,1,ok,28,28,1,8651,gen-1787546894-EeYmPObU7Ys6qy7R3lbP,results/records/openai__gpt-5.5/rule30_k12_c28_s2210__s0__max1.json
openai/gpt-5.5,rule30_k12_c28_s2211,0,max1,1,ok,28,28,1,11288,gen-1787547295-5x16DlIuQg5XEqQylYVE,results/records/openai__gpt-5.5/rule30_k12_c28_s2211__s0__max1.json
openai/gpt-5.5,rule30_k12_c28_s2212,0,max1,1,ok,28,28,1,13610,gen-1787547483-xCtKXuoVSDi1jeEfsRMf,results/records/openai__gpt-5.5/rule30_k12_c28_s2212__s0__max1.json
openai/gpt-5.5,rule30_k16_c32_s2201,0,max1,1,ok,32,32,1,12459,,results/records/openai__gpt-5.5/rule30_k16_c32_s2201__s0__max1.json
openai/gpt-5.5,rule30_k16_c32_s2202,0,max1,1,ok,32,32,1,10962,,results/records/openai__gpt-5.5/rule30_k16_c32_s2202__s0__max1.json
openai/gpt-5.5,rule30_k16_c32_s2203,0,max1,1,ok,32,32,1,12972,,results/records/openai__gpt-5.5/rule30_k16_c32_s2203__s0__max1.json
openai/gpt-5.5,shift_reg_3,0,max1,1,ok,8,8,1,684,gen-1787597323-DLPIMiOp5T0o3VRd5koy,results/records/openai__gpt-5.5/shift_reg_3__s0__max1.json
openai/gpt-5.5,tff_divider,0,max1,1,ok,8,8,1,355,gen-1787597348-dLpG87unDoA7eRVwm3CD,results/records/openai__gpt-5.5/tff_divider__s0__max1.json
openai/gpt-5.5,x2301,0,feel1,1,ok,28,28,1,2005,,results/records/openai__gpt-5.5/x2301__s0__feel1.json
openai/gpt-5.5,x2302,0,feel1,1,ok,28,28,1,2517,,results/records/openai__gpt-5.5/x2302__s0__feel1.json
openai/gpt-5.5,x2303,0,feel1,1,ok,28,28,1,9918,,results/records/openai__gpt-5.5/x2303__s0__feel1.json
openai/gpt-5.5,x2400,0,feel1,1,ok,28,28,1,6622,,results/records/openai__gpt-5.5/x2400__s0__feel1.json
openai/gpt-5.5,x2401,0,feel1,1,ok,28,28,1,6654,,results/records/openai__gpt-5.5/x2401__s0__feel1.json
openai/gpt-5.5,x2402,0,feel1,1,ok,28,28,1,5619,,results/records/openai__gpt-5.5/x2402__s0__feel1.json
openai/gpt-5.5,xor_from_nand,0,max1,1,ok,8,8,1,413,gen-1787597363-e8ForoyxmIZgZLay6Ebz,results/records/openai__gpt-5.5/xor_from_nand__s0__max1.json
openai/gpt-5.6-sol,chain_s2001_g100_d12,0,max1,1,ok,2,24,0,14947,gen-1787533933-V95Hn7yrVdWONtiabpdl,results/records/openai__gpt-5.6-sol/chain_s2001_g100_d12__s0__max1.json
openai/gpt-5.6-sol,chain_s2002_g100_d12,0,max1,1,ok,24,24,1,18861,gen-1787534349-6vVGEB1aIXThuRByaoJD,results/records/openai__gpt-5.6-sol/chain_s2002_g100_d12__s0__max1.json
openai/gpt-5.6-sol,chain_s2003_g100_d12,0,max1,1,ok,9,24,0,13042,gen-1787534875-is3yyA6ekA1hpmRYMEwK,results/records/openai__gpt-5.6-sol/chain_s2003_g100_d12__s0__max1.json
openai/gpt-5.6-sol,chain_s2004_g100_d12,0,max1,1,ok,18,24,0,14360,gen-1787535310-lmaJE0m6uzyv5sQF4TOp,results/records/openai__gpt-5.6-sol/chain_s2004_g100_d12__s0__max1.json
openai/gpt-5.6-sol,chain_s4340_g40_d0,0,feel1,1,ok,12,12,1,1843,,results/records/openai__gpt-5.6-sol/chain_s4340_g40_d0__s0__feel1.json
openai/gpt-5.6-sol,chain_s4341_g40_d0,0,feel1,1,ok,12,12,1,1899,,results/records/openai__gpt-5.6-sol/chain_s4341_g40_d0__s0__feel1.json
openai/gpt-5.6-sol,chain_s4380_g80_d0,0,feel1,1,ok,12,12,1,4695,,results/records/openai__gpt-5.6-sol/chain_s4380_g80_d0__s0__feel1.json
openai/gpt-5.6-sol,chain_s4381_g80_d0,0,feel1,1,ok,12,12,1,2330,,results/records/openai__gpt-5.6-sol/chain_s4381_g80_d0__s0__feel1.json
openai/gpt-5.6-sol,chain_s4420_g120_d0,0,feel1,1,ok,12,12,1,2724,,results/records/openai__gpt-5.6-sol/chain_s4420_g120_d0__s0__feel1.json
openai/gpt-5.6-sol,chain_s4421_g120_d0,0,feel1,1,ok,12,12,1,3382,,results/records/openai__gpt-5.6-sol/chain_s4421_g120_d0__s0__feel1.json
openai/gpt-5.6-sol,chain_s5001_g150_d12,0,feel1,1,ok,1,24,0,5418,gen-1787589300-wgu0kCQu7BjcpwqRT9dG,results/records/openai__gpt-5.6-sol/chain_s5001_g150_d12__s0__feel1.json
openai/gpt-5.6-sol,chain_s5002_g150_d12,0,feel1,1,ok,4,24,0,13670,gen-1787589422-AA2ej1vrC3h2Pw5NQdnL,results/records/openai__gpt-5.6-sol/chain_s5002_g150_d12__s0__feel1.json
openai/gpt-5.6-sol,chain_s5101_g200_d12,0,feel1,1,ok,6,24,0,13072,gen-1787590492-zcDw8i05RghJxJk2tOul,results/records/openai__gpt-5.6-sol/chain_s5101_g200_d12__s0__feel1.json
openai/gpt-5.6-sol,chain_s5102_g200_d12,0,feel1,1,ok,1,24,0,10491,gen-1787591914-I9lZyIEyLypIhLxaQSOc,results/records/openai__gpt-5.6-sol/chain_s5102_g200_d12__s0__feel1.json
openai/gpt-5.6-sol,counter_3bit,0,max1,1,ok,10,10,1,395,gen-1787597124-jz02D4G58AB24EMwgOPe,results/records/openai__gpt-5.6-sol/counter_3bit__s0__max1.json
openai/gpt-5.6-sol,lfsr_3,0,max1,1,ok,10,10,1,609,gen-1787597151-aFcWrvS7s80JXzjRCHD4,results/records/openai__gpt-5.6-sol/lfsr_3__s0__max1.json
openai/gpt-5.6-sol,mix_s2101_d16_c40,0,max1,1,ok,25,40,0,14746,gen-1787535698-fi1VgKj7JSImGBuOMIq3,results/records/openai__gpt-5.6-sol/mix_s2101_d16_c40__s0__max1.json
