generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,tokens_cached,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,api_key_disabled,api_key_name,app_name
gen-1787507698-yaJWCCHgSxbIgd2pV9RB,2026-08-23 17:54:58.558,0.047434,,-0.006305,,0,4995,59071,58755,3953,deepseek/deepseek-v4-pro-20260423,StreamLake,standard,false,true,,stop,stop,1037583,1278,false,circuiteval-test-aug-22-2026,
gen-1787507547-b4lYLvn4GzGTPfPvYYTN,2026-08-23 17:52:27.904,0.090676,,,,0,5056,44706,44352,0,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,532538,16159,false,circuiteval-test-aug-22-2026,
gen-1787507545-0yx8lhRomMQUE04jMhCU,2026-08-23 17:52:25.970,0.078464,,,,0,6019,40644,40326,0,google/gemini-3.7-flash-20260813,Google,standard,false,true,,STOP,stop,198676,2182,false,circuiteval-test-aug-22-2026,
gen-1787507537-8NCTyo2dT8l60byUUcfU,2026-08-23 17:52:17.332,0.015947,,,,0,5902,2009,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,end_turn,stop,8379,786,false,circuiteval-test-aug-22-2026,
gen-1787507521-xSO12CUAbmmH5P2eEyUK,2026-08-23 17:52:01.652,0.65516,,,,0,5056,20996,20781,0,openai/gpt-5.5-20260423,OpenAI,standard,false,true,,completed,stop,176697,14638,false,circuiteval-test-aug-22-2026,
gen-1787507135-3FRyYmCe2qfssgzLu91L,2026-08-23 17:45:35.481,0.715602,,,,0,6126,70335,69935,0,anthropic/claude-sonnet-5-20260630,Claude Platform on AWS,standard,false,true,,end_turn,stop,412226,4450,false,circuiteval-test-aug-22-2026,
gen-1787506952-ONYls6Fz6kJqSqF1lU20,2026-08-23 17:42:32.044,0.696216,,-0.001728,,0,5128,45504,20073,640,moonshotai/kimi-k3-20260715,Modal,standard,false,true,,stop,stop,183208,1895,false,circuiteval-test-aug-22-2026,
gen-1787506764-QcMm0iktAXmhyM5T2a1d,2026-08-23 17:39:24.330,0.054831,,,,0,4995,65095,64785,0,deepseek/deepseek-v4-pro-20260423,Baidu,standard,false,true,,stop,stop,772794,665,false,circuiteval-test-aug-22-2026,
gen-1787506750-L8lXRW3lPGRC8NSNfiNm,2026-08-23 17:39:10.898,0.020212,,,,0,5902,2862,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,end_turn,stop,13311,1719,false,circuiteval-test-aug-22-2026,
gen-1787506750-qNBJcfb7RzxNpz6aFWtp,2026-08-23 17:39:10.682,0.088379,,,,0,6019,45932,45510,0,google/gemini-3.7-flash-20260813,Google,standard,false,true,,STOP,stop,201211,1954,false,circuiteval-test-aug-22-2026,
gen-1787506750-H0h1EbtTKU3lS5MtLJQl,2026-08-23 17:39:10.679,0.110568,,,,0,5056,54652,54400,0,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,770754,2824,false,circuiteval-test-aug-22-2026,
gen-1787506649-dztWcHwkFNEPgbee019d,2026-08-23 17:37:29.676,0.346662,,-0.001728,,0,13300,20566,9211,640,moonshotai/kimi-k3-20260715,Modal,standard,false,true,,stop,stop,100539,1765,false,circuiteval-test-aug-22-2026,
gen-1787506587-LcySfnwulNNI4iL9lYhW,2026-08-23 17:36:27.889,0.257546,,,,0,16837,18656,18107,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,117585,2976,false,circuiteval-test-aug-22-2026,
gen-1787506535-APqqFenujzhzSMQTAkZL,2026-08-23 17:35:35.768,0.077018,,0.013225,,0,13228,4395,3990,0,openai/gpt-5.6-sol-20260709,OpenAI,standard,false,true,,completed,stop,51862,9222,false,circuiteval-test-aug-22-2026,
gen-1787506526-VyqZ55takQRFfitE1G5c,2026-08-23 17:35:26.102,0.337698,,-0.001728,,0,7252,21178,10526,640,moonshotai/kimi-k3-20260715,Modal,standard,false,true,,stop,stop,123438,2198,false,circuiteval-test-aug-22-2026,
gen-1787506517-jEXhhDGqkTVnNYCXAaOr,2026-08-23 17:35:17.626,0.271524,,,,0,8862,21150,19487,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,136100,2921,false,circuiteval-test-aug-22-2026,
gen-1787506477-Ix5qo94e7h8d3i7tU2Xq,2026-08-23 17:34:37.532,0.055568,,0.007177,,0,7180,3762,3344,0,openai/gpt-5.6-sol-20260709,OpenAI,standard,false,true,,completed,stop,56858,24065,false,circuiteval-test-aug-22-2026,
gen-1787506379-IAYc3IT9fspKcaQcph2S,2026-08-23 17:32:59.208,0.429087,,-0.001728,,0,13300,26061,12870,640,moonshotai/kimi-k3-20260715,Modal,standard,false,true,,stop,stop,138301,1163,false,circuiteval-test-aug-22-2026,
gen-1787506337-10OPfrODILat9piUJ48o,2026-08-23 17:32:17.876,0.402638,,,,0,16837,30747,29470,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,188116,2890,false,circuiteval-test-aug-22-2026,
gen-1787506323-MV8cvtRyGKflDXK7AETY,2026-08-23 17:32:03.814,0.082298,,0.013225,,0,13228,4923,4495,0,openai/gpt-5.6-sol-20260709,OpenAI,standard,false,true,,completed,stop,55190,52281,false,circuiteval-test-aug-22-2026,
gen-1787506251-RptwC158zYRGRzNWrsIL,2026-08-23 17:30:51.495,0.669444,,-0.001728,,0,16324,41480,18690,640,moonshotai/kimi-k3-20260715,Modal,standard,false,true,,stop,stop,224595,2617,false,circuiteval-test-aug-22-2026,
gen-1787506251-MFEMuNNEGdwHtLziEMzG,2026-08-23 17:30:51.492,0.16578,,-0.001728,,0,10276,9112,4894,640,moonshotai/kimi-k3-20260715,Modal,standard,false,true,,stop,stop,70560,1929,false,circuiteval-test-aug-22-2026,
gen-1787506251-qdJleN4tuA4Bs5X54kvA,2026-08-23 17:30:51.489,0.15369,,-0.001728,,0,10276,8306,5023,640,moonshotai/kimi-k3-20260715,Modal,standard,false,true,,stop,stop,86199,2490,false,circuiteval-test-aug-22-2026,
gen-1787505723-nk15qYyQFFtWRqcljJNX,2026-08-23 17:22:03.515,0.77292,,-0.001728,,0,7261,50191,24192,640,moonshotai/kimi-k3-20260715,Modal,standard,false,true,,stop,stop,384128,2033,false,circuiteval-test-aug-22-2026,
gen-1787505670-YBqTEXa4FbWLxOz98IPv,2026-08-23 17:21:10.689,0.454416,,,,0,8700,36418,34851,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,190385,2896,false,circuiteval-test-aug-22-2026,
gen-1787505595-qGAIQ6dba8sYPRgdtQR7,2026-08-23 17:19:55.296,0.134811,,0.007186,,0,7189,11684,11574,0,openai/gpt-5.6-sol-20260709,OpenAI,standard,false,true,,completed,stop,128030,127441,false,circuiteval-test-aug-22-2026,
gen-1787505504-PELunwQbBjOi9ORyshi0,2026-08-23 17:18:24.625,2.25395,,,,0,8660,88426,87154,0,anthropic/claude-opus-5-20260723,Claude Platform on AWS,standard,false,true,,end_turn,stop,704361,4870,false,circuiteval-test-aug-22-2026,
gen-1787505448-ZC6T1xoSh1DOxSJTwApC,2026-08-23 17:17:28.604,0.514995,,-0.001728,,0,7261,32996,16022,640,moonshotai/kimi-k3-20260715,Modal,standard,false,true,,stop,stop,221941,1116,false,circuiteval-test-aug-22-2026,
gen-1787505394-VgWJbH6OeG4iYLRbOwav,2026-08-23 17:16:34.214,0.450922,,,,0,8705,36126,36015,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,200991,2480,false,circuiteval-test-aug-22-2026,
gen-1787505361-hvMKcw4KNdCL5V4qhu4A,2026-08-23 17:16:01.586,0.089371,,0.007186,,0,7189,7140,7030,0,openai/gpt-5.6-sol-20260709,OpenAI,standard,false,true,,completed,stop,86859,86136,false,circuiteval-test-aug-22-2026,
gen-1787505326-gvJhZQ7SVp3fCxV6EwYx,2026-08-23 17:15:26.433,0.615625,,,,0,8660,22893,21249,0,anthropic/claude-opus-5-20260723,Claude Platform on AWS,standard,false,true,,end_turn,stop,178014,4989,false,circuiteval-test-aug-22-2026,
gen-1787505263-tfdrkYtqT5rK0bjrZDup,2026-08-23 17:14:23.247,0.331755,,-0.001728,,0,4391,21354,9930,640,moonshotai/kimi-k3-20260715,Modal,standard,false,true,,stop,stop,130841,1324,false,circuiteval-test-aug-22-2026,
gen-1787505243-tZRQ5JLVMHdS2EzqHdum,2026-08-23 17:14:03.162,0.26948,,,,0,5044,21616,20896,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,118322,2591,false,circuiteval-test-aug-22-2026,
gen-1787505188-NwSdnWdFoNuxaphVjV5k,2026-08-23 17:13:08.085,0.067106,,0.004316,,0,4319,5631,5419,0,openai/gpt-5.6-sol-20260709,OpenAI,standard,false,true,,completed,stop,74414,73072,false,circuiteval-test-aug-22-2026,
gen-1787505121-j70hzQnJAhJZvqhFVXEF,2026-08-23 17:12:01.309,0.40756,,,,0,5232,15256,13716,0,anthropic/claude-opus-5-20260723,Claude Platform on AWS,standard,false,true,,end_turn,stop,121675,4794,false,circuiteval-test-aug-22-2026,
gen-1787505078-ptqf2dhV6fMfVEUkhpLQ,2026-08-23 17:11:18.802,0.592545,,-0.001728,,0,4396,38739,16760,640,moonshotai/kimi-k3-20260715,Modal,standard,false,true,,stop,stop,247445,2445,false,circuiteval-test-aug-22-2026,
gen-1787505001-QdknfFwdJIwH8OGtZPmZ,2026-08-23 17:10:01.455,0.459328,,,,0,5048,37436,36884,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,186494,2821,false,circuiteval-test-aug-22-2026,
gen-1787505000-SusAE3UpdNwRL0kvcVq9,2026-08-23 17:10:00.082,0.100688,,0.004321,,0,4324,8988,8709,0,openai/gpt-5.6-sol-20260709,OpenAI,standard,false,true,,completed,stop,120975,117886,false,circuiteval-test-aug-22-2026,
gen-1787504902-fG1eT9Dgod9ecDsWzPYh,2026-08-23 17:08:22.923,0.581915,,,,0,5238,22229,21200,0,anthropic/claude-opus-5-20260723,Claude Platform on AWS,standard,false,true,,end_turn,stop,175773,4662,false,circuiteval-test-aug-22-2026,
gen-1787504862-b3wAa4VHfS5JuZTn3moZ,2026-08-23 17:07:42.331,0.346215,,-0.001728,,0,2946,22607,10765,640,moonshotai/kimi-k3-20260715,Modal,standard,false,true,,stop,stop,138996,887,false,circuiteval-test-aug-22-2026,
gen-1787504849-AiQz4rnWJAudgQyRRopm,2026-08-23 17:07:29.088,0.329786,,,,0,3265,26938,26413,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,150871,2568,false,circuiteval-test-aug-22-2026,
gen-1787504837-vJPRHCTsg9q1h4Et7fXx,2026-08-23 17:07:17.410,0.061063,,0.002871,,0,2874,5388,5178,0,openai/gpt-5.6-sol-20260709,OpenAI,standard,false,true,,completed,stop,65266,64093,false,circuiteval-test-aug-22-2026,
gen-1787504741-Gqk5OSsRCxaGIkkPVb1R,2026-08-23 17:05:41.194,0.35963,,,,0,3506,13684,12269,0,anthropic/claude-opus-5-20260723,Claude Platform on AWS,standard,false,true,,end_turn,stop,107097,3942,false,circuiteval-test-aug-22-2026,
gen-1787504691-FRzirhdzMoz5u2pnaD9s,2026-08-23 17:04:51.058,0.40437,,-0.001728,,0,2951,26483,12449,640,moonshotai/kimi-k3-20260715,Modal,standard,false,true,,stop,stop,171148,1259,false,circuiteval-test-aug-22-2026,
gen-1787504680-RqRdfBV2snuhVYGo2QOC,2026-08-23 17:04:40.567,0.34096,,,,0,3272,27868,27454,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,156731,2707,false,circuiteval-test-aug-22-2026,
gen-1787504675-G4GJFlU2xYz9p5ZrxIOh,2026-08-23 17:04:35.594,0.062136,,0.002876,,0,2879,5494,5178,0,openai/gpt-5.6-sol-20260709,OpenAI,standard,false,true,,completed,stop,64914,9608,false,circuiteval-test-aug-22-2026,
gen-1787504574-42CBDDlxlc1jiAPcyiHj,2026-08-23 17:02:54.289,0.38406,,,,0,3512,14660,12731,0,anthropic/claude-opus-5-20260723,Claude Platform on AWS,standard,false,true,,end_turn,stop,116668,4060,false,circuiteval-test-aug-22-2026,
gen-1787504555-yzPUsdyIWzob4YDwJCCo,2026-08-23 17:02:35.275,0.216839,,,,0,2054,14806,6845,0,moonshotai/kimi-k3-20260715,DeepInfra,standard,false,true,,stop,stop,125095,447,false,circuiteval-test-aug-22-2026,
gen-1787504552-wOoMZeUfRMb0YnfPNwOf,2026-08-23 17:02:32.139,0.29234,,,,0,2170,24000,21775,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,123354,2655,false,circuiteval-test-aug-22-2026,
gen-1787504517-VbwsPKhai1L3lyNHYbci,2026-08-23 17:01:57.887,0.033256,,0.001976,,0,1979,2831,2455,0,openai/gpt-5.6-sol-20260709,OpenAI,standard,false,true,,completed,stop,34089,27470,false,circuiteval-test-aug-22-2026,
gen-1787504468-ORD7jZB1O5wAUZW8j77y,2026-08-23 17:01:08.150,0.150285,,,,0,2437,5524,4344,0,anthropic/claude-opus-5-20260723,Claude Platform on AWS,standard,false,true,,end_turn,stop,49634,4450,false,circuiteval-test-aug-22-2026,
gen-1787504447-N8Y0vVjArc5ipTAT0PLV,2026-08-23 17:00:47.769,0.006153,,,,0,2051,0,123,0,moonshotai/kimi-k3-20260715,Together,standard,false,true,,stop,stop,20263,1018,false,circuiteval-test-aug-22-2026,
gen-1787504441-m2i5qnjJSuRz7WkYXEXs,2026-08-23 17:00:41.990,0.242112,,,,0,2172,19814,19400,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,113172,2348,false,circuiteval-test-aug-22-2026,
gen-1787504398-MoGP8X3Y5WsJ5030tnr7,2026-08-23 16:59:58.590,0.057376,,0.001976,,0,1979,5243,4993,0,openai/gpt-5.6-sol-20260709,OpenAI,standard,false,true,,completed,stop,48740,47399,false,circuiteval-test-aug-22-2026,
gen-1787504364-efyxHU789ZNPOiJK73Vb,2026-08-23 16:59:24.520,0.25761,,,,0,2437,9817,8290,0,anthropic/claude-opus-5-20260723,Claude Platform on AWS,standard,false,true,,end_turn,stop,77265,3938,false,circuiteval-test-aug-22-2026,
gen-1787504278-wFzyo1YbYsPPBUjhLevx,2026-08-23 16:57:58.567,0.006318,,,,0,2106,0,10318,0,moonshotai/kimi-k3-20260715,Together,standard,false,true,,stop,stop,295610,791,false,circuiteval-test-aug-22-2026,
gen-1787504259-LN9VXT54mhWN2JHPHTkl,2026-08-23 16:57:39.225,0.205406,,,,0,2275,16738,15723,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,105010,3033,false,circuiteval-test-aug-22-2026,
gen-1787504233-McjRPEWsh3ef7qjnZZt4,2026-08-23 16:57:13.048,0.044583,,0.002031,,0,2034,3950,2938,0,openai/gpt-5.6-sol-20260709,OpenAI,standard,false,true,,completed,stop,45373,37083,false,circuiteval-test-aug-22-2026,
gen-1787504185-rKJCDQkh3U4YxESTi0jm,2026-08-23 16:56:25.405,0.22674,,,,0,2483,8573,7308,0,anthropic/claude-opus-5-20260723,Claude Platform on AWS,standard,false,true,,end_turn,stop,73682,4594,false,circuiteval-test-aug-22-2026,
gen-1787504154-DkeArcrmHzanSS1hXPyC,2026-08-23 16:55:54.515,0.239482,,,,0,2109,16384,8965,0,moonshotai/kimi-k3-20260715,DeepInfra,standard,false,true,,length,length,243658,608,false,circuiteval-test-aug-22-2026,
gen-1787504140-bi0m1CFvcZ0WuZvMh7bm,2026-08-23 16:55:40.612,0.179336,,,,0,2272,14566,13530,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,92012,2758,false,circuiteval-test-aug-22-2026,
gen-1787504138-9UmuzdwdGKY6jFmp0cUC,2026-08-23 16:55:38.420,0.047973,,0.002031,,0,2034,4289,3579,0,openai/gpt-5.6-sol-20260709,OpenAI,standard,false,true,,completed,stop,46700,31741,false,circuiteval-test-aug-22-2026,
gen-1787504085-KjWxB4e1BBQ6xNRYq6xx,2026-08-23 16:54:45.412,0.208365,,,,0,2483,7838,6369,0,anthropic/claude-opus-5-20260723,Claude Platform on AWS,standard,false,true,,end_turn,stop,69004,3961,false,circuiteval-test-aug-22-2026,
gen-1787504047-natiDlEhMnuc4IF5eETR,2026-08-23 16:54:07.655,0.291222,,-0.001728,,0,1890,19152,7967,640,moonshotai/kimi-k3-20260715,Modal,standard,false,true,,stop,stop,92838,1916,false,circuiteval-test-aug-22-2026,
gen-1787504022-3FFU5Zwmn5QeJObne7XA,2026-08-23 16:53:42.291,0.128192,,,,0,2008,10348,9000,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,62984,2804,false,circuiteval-test-aug-22-2026,
gen-1787504004-hPwVDUTcmlQrQ3yRClMX,2026-08-23 16:53:24.946,0.041633,,0.001815,,0,1818,3709,3011,0,openai/gpt-5.6-sol-20260709,OpenAI,standard,false,true,,completed,stop,42544,36499,false,circuiteval-test-aug-22-2026,
gen-1787503973-HJpCbddE8yzJwCos1PFE,2026-08-23 16:52:53.543,0.391317,,-0.001728,,0,1890,25825,13035,640,moonshotai/kimi-k3-20260715,Modal,standard,false,true,,stop,stop,164762,688,false,circuiteval-test-aug-22-2026,
gen-1787503932-sMct8bwHRl77ZGBpzCPy,2026-08-23 16:52:12.585,0.180178,,,,0,2009,14680,13667,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,89568,2443,false,circuiteval-test-aug-22-2026,
gen-1787503926-5CY9dCdPOCG5YRAgdASQ,2026-08-23 16:52:06.396,0.045103,,0.001815,,0,1818,4056,3381,0,openai/gpt-5.6-sol-20260709,OpenAI,standard,false,true,,completed,stop,47013,42434,false,circuiteval-test-aug-22-2026,
gen-1787503871-roNYoOtJZn45oYZU2y5D,2026-08-23 16:51:11.602,0.293979,,-0.001728,,0,1674,19379,8659,640,moonshotai/kimi-k3-20260715,Modal,standard,false,true,,stop,stop,132122,729,false,circuiteval-test-aug-22-2026,
gen-1787503846-SEE4QQwymtFW81C9Ensf,2026-08-23 16:50:46.494,0.176396,,,,0,1744,14409,13390,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,78027,2716,false,circuiteval-test-aug-22-2026,
gen-1787503831-T6Mac3iyt0ORMiszknmp,2026-08-23 16:50:31.915,0.042433,,0.001599,,0,1602,3843,2755,0,openai/gpt-5.6-sol-20260709,OpenAI,standard,false,true,,completed,stop,39538,34078,false,circuiteval-test-aug-22-2026,
gen-1787503783-G9GdBqRpxuoENYNHkP3s,2026-08-23 16:49:43.649,0.189885,,,,0,1987,7198,5929,0,anthropic/claude-opus-5-20260723,Claude Platform on AWS,standard,false,true,,end_turn,stop,62749,4315,false,circuiteval-test-aug-22-2026,
gen-1787503781-BYs7n6QwqOtb3my7uY22,2026-08-23 16:49:41.550,0.476499,,-0.001728,,0,1674,31547,12513,640,moonshotai/kimi-k3-20260715,Modal,standard,false,true,,stop,stop,150902,1966,false,circuiteval-test-aug-22-2026,
gen-1787503752-1nHOUbsfmk9A7Delnk2p,2026-08-23 16:49:12.296,0.170758,,,,0,1745,13939,12904,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,79517,2157,false,circuiteval-test-aug-22-2026,
gen-1787503733-npMc3oDU6COaOdvZO0JQ,2026-08-23 16:48:53.974,0.041113,,0.001599,,0,1602,3711,3036,0,openai/gpt-5.6-sol-20260709,OpenAI,standard,false,true,,completed,stop,47463,10562,false,circuiteval-test-aug-22-2026,
gen-1787503626-nT9QKocolhFD4pAjXyDu,2026-08-23 16:47:06.451,0.358134,,-0.001728,,0,5364,22918,14364,640,moonshotai/kimi-k3-20260715,Modal,standard,false,true,,stop,stop,157035,1116,false,circuiteval-test-aug-22-2026,
gen-1787503625-b18NKMlsGANkHEPeieCy,2026-08-23 16:47:05.318,0.229692,,,,0,6414,18072,16602,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,106727,3020,false,circuiteval-test-aug-22-2026,
gen-1787503578-VH0i8diWqHxcf4iNOYpl,2026-08-23 16:46:18.656,0.047048,,0.005289,,0,5292,3382,2975,0,openai/gpt-5.6-sol-20260709,OpenAI,standard,false,true,,completed,stop,47650,6818,false,circuiteval-test-aug-22-2026,
gen-1787503566-BuZQ011QIArWCPtyYZX2,2026-08-23 16:46:06.158,0.212395,,,,0,6449,7206,6097,0,anthropic/claude-opus-5-20260723,Claude Platform on AWS,standard,false,true,,end_turn,stop,58982,5144,false,circuiteval-test-aug-22-2026,
gen-1787503504-55R6L4y9nfy18rWHWa19,2026-08-23 16:45:04.241,0.185574,,-0.001728,,0,5364,11414,5818,640,moonshotai/kimi-k3-20260715,Modal,standard,false,true,,stop,stop,74296,1773,false,circuiteval-test-aug-22-2026,
gen-1787503467-I3YytuaJ3eyAtCY49cT0,2026-08-23 16:44:27.034,0.212434,,,,0,6407,16635,16588,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,98987,2453,false,circuiteval-test-aug-22-2026,
gen-1787503426-Ylup5Rbl7kFlQIsSaziG,2026-08-23 16:43:46.984,0.040468,,0.005289,,0,5292,2724,2434,0,openai/gpt-5.6-sol-20260709,OpenAI,standard,false,true,,completed,stop,39861,37516,false,circuiteval-test-aug-22-2026,
gen-1787503411-svcEuuEBgx0slWWoD36P,2026-08-23 16:43:31.733,0.31497,,,,0,6449,11309,10386,0,anthropic/claude-opus-5-20260723,Claude Platform on AWS,standard,false,true,,end_turn,stop,92243,4039,false,circuiteval-test-aug-22-2026,
gen-1787503369-JDcWc8JWN2PW3rdLiukI,2026-08-23 16:42:49.907,0.129969,,-0.001728,,0,3924,7995,4235,640,moonshotai/kimi-k3-20260715,Modal,standard,false,true,,stop,stop,56951,1770,false,circuiteval-test-aug-22-2026,
gen-1787503313-4OLEL9Wd9VPhuQlwyIr3,2026-08-23 16:41:53.151,0.22117,,,,0,4583,17667,17621,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,98488,2431,false,circuiteval-test-aug-22-2026,
gen-1787503278-dwIYJMAvEOXf6CLbfoF3,2026-08-23 16:41:18.007,0.032928,,0.003849,,0,3852,2330,2024,0,openai/gpt-5.6-sol-20260709,OpenAI,standard,false,true,,completed,stop,34921,7596,false,circuiteval-test-aug-22-2026,
gen-1787503276-FQqwEsQzO6ZlMSOsRJy0,2026-08-23 16:41:16.802,0.31797,,,,0,4729,11773,11095,0,anthropic/claude-opus-5-20260723,Claude Platform on AWS,standard,false,true,,end_turn,stop,92959,4709,false,circuiteval-test-aug-22-2026,
gen-1787503184-DHijFSfn4QUWufDdtSCz,2026-08-23 16:39:43.879,0.181824,,-0.001728,,0,3924,11452,6160,640,moonshotai/kimi-k3-20260715,Modal,standard,false,true,,stop,stop,93284,1485,false,circuiteval-test-aug-22-2026,
gen-1787503166-jGbCprOSnOKeaeK2Dm75,2026-08-23 16:39:26.053,0.239536,,,,0,4580,19198,18273,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,110571,2514,false,circuiteval-test-aug-22-2026,
gen-1787503095-lOPgguNGhFghSmU1qHw4,2026-08-23 16:38:15.127,0.056578,,0.003849,,0,3852,4695,4489,0,openai/gpt-5.6-sol-20260709,OpenAI,standard,false,true,,completed,stop,70625,7251,false,circuiteval-test-aug-22-2026,
gen-1787503085-JPgyP2W9VXiTrootK2gl,2026-08-23 16:38:04.956,0.33687,,,,0,4729,12529,11732,0,anthropic/claude-opus-5-20260723,Claude Platform on AWS,standard,false,true,,end_turn,stop,98773,4820,false,circuiteval-test-aug-22-2026,
gen-1787502997-Lqs4k0MVcBPn8kAQVRDG,2026-08-23 16:36:37.704,0.238864,,-0.000172,,0,2484,15439,7678,64,moonshotai/kimi-k3-20260715,Modal,standard,false,true,,stop,stop,97332,2033,false,circuiteval-test-aug-22-2026,
gen-1787502986-yqC0MIKoMoCIDXdioQFe,2026-08-23 16:36:26.959,0.20715,,,,0,2781,16799,15941,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,97858,2770,false,circuiteval-test-aug-22-2026,
gen-1787502967-5VcADsH3DZ6yLg8a9w3K,2026-08-23 16:36:07.261,0.025018,,0.002409,,0,2412,1899,1589,0,openai/gpt-5.6-sol-20260709,OpenAI,standard,false,true,,completed,stop,30225,7604,false,circuiteval-test-aug-22-2026,
gen-1787502937-dKnDwaYFpc137IVqPw5H,2026-08-23 16:35:37.737,0.167295,,,,0,3009,6090,5395,0,anthropic/claude-opus-5-20260723,Claude Platform on AWS,standard,false,true,,end_turn,stop,49097,4839,false,circuiteval-test-aug-22-2026,
gen-1787502918-V0cKNsc6jH2CCnATehvN,2026-08-23 16:35:18.321,0.279531,,,,0,2522,18131,17741,0,moonshotai/kimi-k3-20260715,Chutes,standard,false,true,,stop,stop,833824,2427,false,circuiteval-test-aug-22-2026,
gen-1787502890-eSmyZtUkClmpCnyXEYBs,2026-08-23 16:34:50.197,0.024458,,0.002409,,0,2412,1843,1552,0,openai/gpt-5.6-sol-20260709,OpenAI,standard,false,true,,completed,stop,27850,7061,false,circuiteval-test-aug-22-2026,
gen-1787502890-kyqf9PkBeroT7ycYiepn,2026-08-23 16:34:50.191,0.161695,,,,0,3009,5866,4326,0,anthropic/claude-opus-5-20260723,Claude Platform on AWS,standard,false,true,,end_turn,stop,47307,4855,false,circuiteval-test-aug-22-2026,
gen-1787502890-eiluFaYCTqXe3VpXO5sW,2026-08-23 16:34:50.190,0.173624,,,,0,2788,14004,13940,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,76809,2468,false,circuiteval-test-aug-22-2026,
gen-1787501672-OkwnbvUwV88a4MMqUg0o,2026-08-23 16:14:31.927,0.366795,,,,0,4377,11497,11218,0,openai/gpt-5.5-20260423,OpenAI,standard,false,true,,completed,stop,98914,80736,false,circuiteval-test-aug-22-2026,
gen-1787501607-ywl9q2Hyeipr1CEeeSSA,2026-08-23 16:13:27.224,0.46686,,,,0,4362,14835,14757,0,openai/gpt-5.5-20260423,OpenAI,standard,false,true,,completed,stop,130069,129452,false,circuiteval-test-aug-22-2026,
gen-1787501568-WFbZKlfj2Fy2yM8Bf0iR,2026-08-23 16:12:48.443,0.387615,,,,0,4377,12191,11912,0,openai/gpt-5.5-20260423,OpenAI,standard,false,true,,completed,stop,103267,101779,false,circuiteval-test-aug-22-2026,
gen-1787501500-c9z12bhh4uSRR6QQhmVL,2026-08-23 16:11:40.161,0.44165,,,,0,5512,13803,13251,0,openai/gpt-5.5-20260423,OpenAI,standard,false,true,,completed,stop,106890,61537,false,circuiteval-test-aug-22-2026,
gen-1787501472-Vx07CTu15n0eX72BHDQi,2026-08-23 16:11:12.561,0.37787,,,,0,5512,11677,11125,0,openai/gpt-5.5-20260423,OpenAI,standard,false,true,,completed,stop,95367,8533,false,circuiteval-test-aug-22-2026,
gen-1787501399-t6SLJHCTAL4bGTLyDp28,2026-08-23 16:09:59.228,0.40046,,,,0,5512,12430,11883,0,openai/gpt-5.5-20260423,OpenAI,standard,false,true,,completed,stop,100637,12643,false,circuiteval-test-aug-22-2026,
gen-1787501265-c1e8tpH7Sct97NWmqRjp,2026-08-23 16:07:45.449,0.844105,,,,0,4793,27338,26829,0,openai/gpt-5.5-20260423,OpenAI,standard,false,true,,completed,stop,206727,203902,false,circuiteval-test-aug-22-2026,
